id,year,location,estab,formal,service,sector,group,grphq,market1,market2,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,ieffect_prod1,ieffect_prod2
648,2008,Yes,2005.0,NOT SPECIFIED,service,Financial intermediation,No,NOT SPECIFIED,Yes,No,0.0,1805.0,1729.0,0.0,0.0,0.0,0.0,1805.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
649,2008,Yes,1986.0,NOT SPECIFIED,service,Financial intermediation,Yes,Other Africa,Yes,Yes,680.0,2070.0,2449.0,0.0,0.0,0.0,680.0,2070.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9303000000.0,17258000000.0,32710000000.0,High,High,High,High,Not used,Not used,High,Medium,High,Not used,High,High
650,2008,Yes,1985.0,NOT SPECIFIED,service,Computer and related activities,Yes,Nigeria,Yes,Yes,40.0,40.0,40.0,12.0,12.0,12.0,52.0,52.0,52.0,4.0,4.0,28.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1500000000.0,1600000000.0,1800000000.0,Low,High,High,Low,Not used,Not used,Not used,Not used,Medium,Not used,High,High
651,2008,Yes,2001.0,NOT SPECIFIED,service,Computer and related activities,No,NOT SPECIFIED,Yes,Yes,32.0,46.0,53.0,0.0,2.0,6.0,32.0,48.0,59.0,0.0,3.0,26.0,12.0,10.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,30000000.0,42000000.0,60000000.0,High,High,Medium,High,High,High,High,High,Medium,Not used,High,High
652,2008,Yes,0.0,NOT SPECIFIED,service,Financial intermediation,Yes,Nigeria,Yes,Yes,381.0,1025.0,1336.0,0.0,0.0,0.0,381.0,1025.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055000000.0,3515430000.0,10282001000.0,High,High,High,High,High,High,High,High,High,High,High,High
653,2008,Yes,1991.0,No,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,120.0,150.0,150.0,10.0,10.0,10.0,130.0,160.0,160.0,0.0,15.0,56.0,32.0,47.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1597741000.0,2739111000.0,2775794000.0,High,High,Medium,High,High,High,High,High,Medium,High,High,Medium
654,2008,Yes,0.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,16.0,15.0,15.0,0.0,0.0,0.0,16.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14991584.0,4676275.0,11954762.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Medium,Not relevant
655,2008,No,1994.0,NOT SPECIFIED,service,"Trade, repairs and rentals",No,NOT SPECIFIED,Yes,Yes,9.0,9.0,10.0,0.0,0.0,0.0,9.0,9.0,10.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,40000000.0,40000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
656,2008,Yes,2003.0,NOT SPECIFIED,service,Post and telecommunications,Yes,Nigeria,Yes,Yes,10.0,10.0,10.0,0.0,0.0,3.0,10.0,10.0,13.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,37000000.0,37000000.0,37000000.0,Not used,Not used,Not used,Low,High,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
657,2008,Yes,0.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,14.0,15.0,13.0,0.0,0.0,0.0,14.0,15.0,13.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39000000.0,39000000.0,43000000.0,Not used,Not used,High,Not used,High,Not used,Not used,Not used,Not used,Not used,Medium,Medium
658,2008,Yes,2001.0,NOT SPECIFIED,service,Post and telecommunications,No,NOT SPECIFIED,Yes,Yes,11.0,11.0,12.0,0.0,0.0,1.0,11.0,11.0,13.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6500000.0,8000000.0,14000000.0,High,Low,High,High,Not used,Not used,Not used,Not used,Not used,Not used,Medium,Medium
659,2008,Yes,2004.0,NOT SPECIFIED,service,Financial intermediation,Yes,Nigeria,No,Yes,39.0,43.0,47.0,0.0,0.0,0.0,39.0,43.0,47.0,0.0,8.0,24.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Not used,Low,Medium,Not used,Not used,Not used,Not used,Not used,Not used,High,Medium
660,2008,No,1986.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,No,Yes,7.0,8.0,11.0,0.0,2.0,4.0,7.0,10.0,15.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,50000000.0,66000000.0,74000000.0,Medium,Not used,High,Medium,Not used,Not used,Not used,Not used,Not used,Not used,High,Low
661,2008,No,1980.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,No,18.0,18.0,20.0,1.0,2.0,4.0,19.0,20.0,24.0,0.0,1.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,21000000.0,21000000.0,24000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
662,2008,Yes,1983.0,NOT SPECIFIED,service,Other business activities,Yes,USA,Yes,Yes,60.0,65.0,70.0,5.0,5.0,5.0,65.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153908000.0,151883000.0,160104000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
663,2008,Yes,1959.0,NOT SPECIFIED,service,Financial intermediation,Yes,Nigeria,No,Yes,70.0,53.0,73.0,30.0,40.0,42.0,100.0,93.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398794000.0,737440000.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,Medium
664,2008,No,0.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,5.0,4.0,6.0,5.0,7.0,6.0,10.0,11.0,12.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000000.0,8000000.0,15000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
665,2008,Yes,2007.0,NOT SPECIFIED,service,"Health, cultural and social work",Yes,Nigeria,Yes,Yes,18.0,23.0,32.0,0.0,0.0,0.0,18.0,23.0,32.0,0.0,0.0,7.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,132000000.0,240000000.0,High,High,Medium,High,Not used,Not used,Not used,Medium,Low,Low,High,Medium
666,2008,Yes,1998.0,NOT SPECIFIED,service,"Health, cultural and social work",No,NOT SPECIFIED,Yes,Yes,12.0,28.0,35.0,0.0,0.0,0.0,12.0,28.0,35.0,0.0,2.0,9.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,125000000.0,140000000.0,250000000.0,High,High,Medium,High,Not used,Not used,Not used,Medium,Low,Low,High,Medium
667,2008,Yes,0.0,NOT SPECIFIED,service,"Trade, repairs and rentals",No,NOT SPECIFIED,Yes,Yes,13.0,13.0,14.0,1.0,1.0,1.0,14.0,14.0,15.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,78000000.0,86000000.0,92000000.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Medium,Not relevant
668,2008,Yes,0.0,NOT SPECIFIED,service,"Health, cultural and social work",No,NOT SPECIFIED,Yes,Yes,20.0,23.0,40.0,0.0,0.0,0.0,20.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,High,High
669,2008,Yes,2002.0,NOT SPECIFIED,service,Post and telecommunications,No,NOT SPECIFIED,Yes,No,40.0,54.0,70.0,0.0,0.0,0.0,40.0,54.0,70.0,0.0,13.0,22.0,8.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,High,High
670,2008,Yes,0.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,NOT SPECIFIED,NOT SPECIFIED
671,2008,Yes,1992.0,NOT SPECIFIED,service,Real estate activities,No,NOT SPECIFIED,Yes,Yes,24.0,28.0,42.0,0.0,0.0,0.0,24.0,28.0,42.0,0.0,3.0,18.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,36000000.0,52000000.0,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,High
672,2008,Yes,0.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,16.0,18.0,18.0,13.0,13.0,13.0,29.0,31.0,31.0,1.0,1.0,4.0,3.0,9.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,Medium,Medium,Medium,Low,High,Medium,High,High
673,2008,Yes,1956.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,23.0,20.0,28.0,0.0,2.0,0.0,23.0,22.0,28.0,0.0,0.0,3.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,High,High
674,2008,Yes,1933.0,NOT SPECIFIED,service,Transport services,No,NOT SPECIFIED,Yes,Yes,25.0,23.0,35.0,2.0,4.0,0.0,27.0,27.0,35.0,0.0,1.0,10.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,High,High
675,2008,Yes,1995.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,28.0,32.0,44.0,0.0,0.0,0.0,28.0,32.0,44.0,0.0,1.0,13.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,72000000.0,120000000.0,High,High,High,High,Medium,High,High,High,High,Medium,High,High
676,2008,Yes,2003.0,NOT SPECIFIED,service,Computer and related activities,No,NOT SPECIFIED,Yes,Yes,35.0,39.0,43.0,0.0,0.0,0.0,35.0,39.0,43.0,0.0,12.0,5.0,7.0,10.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,35000000.0,40000000.0,48000000.0,High,High,High,High,High,High,High,Medium,Medium,High,High,High
677,2008,Yes,1997.0,NOT SPECIFIED,service,Computer and related activities,No,NOT SPECIFIED,Yes,No,35.0,35.0,40.0,0.0,0.0,0.0,35.0,35.0,40.0,0.0,5.0,12.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,High,High,Medium,Medium,High,High,Medium,High,High
678,2008,No,1987.0,NOT SPECIFIED,service,"Trade, repairs and rentals",No,NOT SPECIFIED,Yes,Yes,32.0,46.0,63.0,0.0,0.0,0.0,32.0,46.0,63.0,0.0,2.0,18.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,110000000.0,250000000.0,High,High,High,Medium,Medium,High,High,High,Medium,Medium,High,High
679,2008,Yes,1991.0,NOT SPECIFIED,service,"Trade, repairs and rentals",No,NOT SPECIFIED,Yes,Yes,18.0,22.0,25.0,2.0,3.0,6.0,20.0,25.0,31.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,High
680,2008,Yes,1969.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,26.0,21.0,25.0,0.0,0.0,0.0,26.0,21.0,25.0,0.0,4.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Medium,High,High,Low,Low,Low,High,Medium,Low,High,High
681,2008,Yes,2005.0,NOT SPECIFIED,service,Financial intermediation,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,NOT SPECIFIED,NOT SPECIFIED
682,2008,Yes,2002.0,NOT SPECIFIED,service,"Trade, repairs and rentals",No,NOT SPECIFIED,Yes,Yes,21.0,26.0,23.0,0.0,0.0,4.0,21.0,26.0,27.0,0.0,2.0,8.0,3.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,200000000.0,380000000.0,510000000.0,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,High
683,2008,Yes,1995.0,NOT SPECIFIED,service,Financial intermediation,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Medium,Not used,Medium,Not used,Medium,Medium,Medium,Medium,High,High
684,2008,Yes,0.0,NOT SPECIFIED,service,Computer and related activities,No,NOT SPECIFIED,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,High
685,2008,Yes,0.0,NOT SPECIFIED,service,"Trade, repairs and rentals",Yes,Nigeria,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Not used,Low,Medium,Not used,Not used,Not used,Medium,Low,Medium,High,High
686,2008,Yes,0.0,NOT SPECIFIED,service,"Health, cultural and social work",No,NOT SPECIFIED,Yes,No,10.0,10.0,10.0,1.0,1.0,1.0,11.0,11.0,11.0,0.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3638013.0,6147364.0,3939757.0,High,Medium,High,Not used,Not used,Not used,Not used,High,High,Not used,Not relevant,High
687,2008,No,0.0,NOT SPECIFIED,service,Real estate activities,Yes,Nigeria,Yes,Yes,15.0,18.0,25.0,0.0,0.0,0.0,15.0,18.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Not used,Medium,Low,Not used,Not used,Not used,Low,Low,Medium,Low,Not relevant
688,2008,Yes,2005.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low,Medium,Medium,High,Medium,Not used,Not used,Low,Low,Medium,Medium
689,2008,Yes,1990.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,No,14.0,15.0,14.0,4.0,3.0,2.0,18.0,18.0,16.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
690,2008,Yes,1993.0,NOT SPECIFIED,service,Financial intermediation,No,NOT SPECIFIED,No,Yes,14.0,19.0,30.0,0.0,0.0,0.0,14.0,19.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,140000000.0,300000000.0,Medium,High,Medium,Medium,Medium,Not used,Not used,Medium,Medium,Medium,Not relevant,Not relevant
691,2008,Yes,1994.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Not used,High,Medium,Medium,Low,Low,Medium,Low,High,Medium,Low
692,2008,Yes,0.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,66.0,66.0,71.0,9.0,8.0,13.0,75.0,74.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low,Medium,Medium,Low,Low,Medium,Medium,Low,High,Medium,Medium
693,2008,No,1969.0,NOT SPECIFIED,service,Other business activities,Yes,Nigeria,Yes,Yes,0.0,620.0,710.0,0.0,46.0,34.0,0.0,666.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
694,2008,Yes,1995.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,820.0,820.0,1600.0,260.0,264.0,465.0,1080.0,1084.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000000.0,4200000000.0,5520000000.0,High,High,High,High,Medium,Medium,Medium,Medium,Low,High,High,Medium
695,2008,Yes,2004.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,22.0,22.0,25.0,0.0,4.0,8.0,22.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
696,2008,Yes,0.0,NOT SPECIFIED,service,Insurance and pension funding,No,NOT SPECIFIED,Yes,Yes,36.0,36.0,39.0,0.0,0.0,0.0,36.0,36.0,39.0,0.0,9.0,21.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Medium,Medium,Medium,Medium,Medium,Not used,Medium,Medium,Medium,Medium,Medium
697,2008,Yes,1952.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,56.0,70.0,70.0,0.0,0.0,0.0,56.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Medium,Medium,Medium,Not used,Medium,Medium,Medium,Low,Medium,Medium,Medium
698,2008,No,0.0,NOT SPECIFIED,service,Other business activities,Yes,Nigeria,Yes,Yes,0.0,16.0,26.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Medium,Medium,Medium,Not used,Not used,Medium,Medium,Medium,Medium,Medium,Medium
699,2008,Yes,0.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,13.0,13.0,16.0,3.0,2.0,3.0,16.0,15.0,19.0,0.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
700,2008,Yes,0.0,NOT SPECIFIED,service,Post and telecommunications,No,NOT SPECIFIED,Yes,Yes,18.0,18.0,24.0,3.0,3.0,2.0,21.0,21.0,26.0,0.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Medium,Not used,High,High,Not used,Not used,Not used,Medium,Not used,High,Medium,Low
701,2008,Yes,1979.0,NOT SPECIFIED,service,Computer and related activities,No,NOT SPECIFIED,Yes,Yes,79.0,79.0,68.0,0.0,0.0,0.0,79.0,79.0,68.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205273901.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
702,2008,Yes,1988.0,NOT SPECIFIED,service,Other business activities,No,NOT SPECIFIED,Yes,Yes,30.0,28.0,32.0,0.0,0.0,0.0,30.0,28.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not used,Low,Not used,Medium,High,Medium,Medium,Low,High,High
703,2008,Yes,1991.0,NOT SPECIFIED,service,Real estate activities,No,NOT SPECIFIED,Yes,Yes,60.0,64.0,64.0,0.0,0.0,0.0,60.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
704,2008,No,0.0,NOT SPECIFIED,service,Hotels and restaurants,No,NOT SPECIFIED,No,Yes,65.0,88.0,95.0,0.0,0.0,0.0,65.0,88.0,95.0,0.0,0.0,10.0,4.0,15.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
705,2008,No,0.0,NOT SPECIFIED,service,Hotels and restaurants,No,NOT SPECIFIED,Yes,Yes,125.0,128.0,133.0,0.0,0.0,0.0,125.0,128.0,133.0,0.0,0.0,16.0,7.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,20000000.0,28000000.0,High,High,Medium,Low,Not used,Not used,Not used,Medium,Medium,Medium,Medium,Medium
706,2008,No,1990.0,NOT SPECIFIED,service,Financial intermediation,Yes,Nigeria,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Medium,Not used,Medium,Not used,High,Low,Medium,Not used,Medium,High,High
707,2008,No,1990.0,NOT SPECIFIED,service,Hotels and restaurants,Yes,Other Africa,Yes,Yes,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,Not used,Not used,Medium,Low,High
708,2008,No,2003.0,NOT SPECIFIED,service,Hotels and restaurants,Yes,Nigeria,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7418000000.0,8030000000.0,1100000000.0,Not used,Medium,High,High,Not used,Not used,Not used,Low,Low,Low,Medium,Medium
709,2008,No,0.0,NOT SPECIFIED,service,Hotels and restaurants,No,NOT SPECIFIED,Yes,Yes,0.0,215.0,220.0,0.0,0.0,0.0,0.0,215.0,220.0,0.0,4.0,152.0,20.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,Medium,High,Low,Low,Medium,Low,High,Not used,High,High,Medium
710,2008,No,0.0,NOT SPECIFIED,service,Hotels and restaurants,No,NOT SPECIFIED,Yes,No,78.0,78.0,80.0,0.0,0.0,0.0,78.0,78.0,80.0,0.0,0.0,3.0,3.0,15.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38872764.0,40652096.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,NOT SPECIFIED,NOT SPECIFIED
711,2008,No,0.0,NOT SPECIFIED,service,"Health, cultural and social work",No,NOT SPECIFIED,Yes,No,23.0,26.0,32.0,0.0,0.0,0.0,23.0,26.0,32.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,3250000.0,2800000.0,High,Medium,High,Medium,High,Medium,High,High,Medium,High,High,Medium
712,2008,No,1970.0,NOT SPECIFIED,service,Hotels and restaurants,Yes,Nigeria,No,Yes,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117893160.0,149730120.0,139415120.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
